num_date_time,answer
50 2020-08-28 08,1245.427734375
50 2020-08-28 09,1313.1180419921875
50 2020-08-28 10,1351.1783447265625
50 2020-08-28 11,1509.4775390625
50 2020-08-28 12,1463.2738037109375
50 2020-08-28 13,1487.3709716796875
50 2020-08-28 14,1426.4329833984375
50 2020-08-28 15,1380.45703125
50 2020-08-28 16,1557.150146484375
50 2020-08-28 17,1584.08203125
50 2020-08-28 18,1743.9119873046875
50 2020-08-28 19,1873.6934814453125
50 2020-08-28 20,1768.2235107421875
50 2020-08-28 21,1548.892822265625
50 2020-08-28 22,1494.292724609375
50 2020-08-28 23,1238.16650390625
50 2020-08-29 00,1120.7008056640625
50 2020-08-29 01,863.9114379882812
50 2020-08-29 02,877.5819091796875
50 2020-08-29 03,828.1858520507812
50 2020-08-29 04,940.5445556640625
50 2020-08-29 05,869.715087890625
50 2020-08-29 06,867.832275390625
50 2020-08-29 07,1208.2205810546875
50 2020-08-29 08,1135.0179443359375
50 2020-08-29 09,1317.1400146484375
50 2020-08-29 10,1415.76708984375
50 2020-08-29 11,1236.3587646484375
50 2020-08-29 12,1457.7618408203125
50 2020-08-29 13,1549.1295166015625
50 2020-08-29 14,1332.458251953125
50 2020-08-29 15,1342.6558837890625
50 2020-08-29 16,1508.8419189453125
50 2020-08-29 17,1397.8861083984375
50 2020-08-29 18,1848.6778564453125
50 2020-08-29 19,1639.652099609375
50 2020-08-29 20,1587.006103515625
50 2020-08-29 21,1496.7265625
50 2020-08-29 22,1440.3392333984375
50 2020-08-29 23,1202.9366455078125
50 2020-08-30 00,1063.1756591796875
50 2020-08-30 01,876.1475830078125
50 2020-08-30 02,884.5729370117188
50 2020-08-30 03,839.2338256835938
50 2020-08-30 04,825.6124267578125
50 2020-08-30 05,999.1990356445312
50 2020-08-30 06,764.4519653320312
50 2020-08-30 07,1117.9661865234375
50 2020-08-30 08,1210.79296875
50 2020-08-30 09,1327.9593505859375
50 2020-08-30 10,1282.4000244140625
50 2020-08-30 11,1394.9625244140625
50 2020-08-30 12,1647.051025390625
50 2020-08-30 13,1502.562255859375
50 2020-08-30 14,1564.787109375
50 2020-08-30 15,1545.3046875
50 2020-08-30 16,1497.0064697265625
50 2020-08-30 17,1704.259033203125
50 2020-08-30 18,1963.0352783203125
50 2020-08-30 19,1789.354736328125
50 2020-08-30 20,2063.769287109375
50 2020-08-30 21,1711.0220947265625
50 2020-08-30 22,1476.093505859375
50 2020-08-30 23,1340.602294921875
50 2020-08-31 00,922.1996459960938
50 2020-08-31 01,988.1989135742188
50 2020-08-31 02,805.4957885742188
50 2020-08-31 03,842.6642456054688
50 2020-08-31 04,971.68701171875
50 2020-08-31 05,820.4495239257812
50 2020-08-31 06,976.4080200195312
50 2020-08-31 07,1323.8812255859375
50 2020-08-31 08,1288.13330078125
50 2020-08-31 09,1263.9036865234375
50 2020-08-31 10,1347.9056396484375
50 2020-08-31 11,1510.9210205078125
50 2020-08-31 12,1426.7862548828125
50 2020-08-31 13,1493.964111328125
50 2020-08-31 14,1527.361083984375
50 2020-08-31 15,1442.136962890625
50 2020-08-31 16,1496.5513916015625
50 2020-08-31 17,1656.4002685546875
50 2020-08-31 18,2090.78662109375
50 2020-08-31 19,2096.76611328125
50 2020-08-31 20,2165.509033203125
50 2020-08-31 21,1735.2841796875
50 2020-08-31 22,1790.7894287109375
50 2020-08-31 23,1236.0404052734375
51 2020-08-25 00,1780.3450927734375
51 2020-08-25 01,1263.3582763671875
51 2020-08-25 02,1296.653564453125
51 2020-08-25 03,1276.9886474609375
51 2020-08-25 04,1308.3897705078125
51 2020-08-25 05,1394.9954833984375
51 2020-08-25 06,1558.2144775390625
51 2020-08-25 07,1955.7342529296875
51 2020-08-25 08,2102.8701171875
51 2020-08-25 09,2031.2099609375
51 2020-08-25 10,2158.8515625
51 2020-08-25 11,2241.771240234375
51 2020-08-25 12,2371.227294921875
51 2020-08-25 13,2434.34716796875
51 2020-08-25 14,2243.74951171875
51 2020-08-25 15,2434.34765625
51 2020-08-25 16,2393.80810546875
51 2020-08-25 17,2347.912109375
51 2020-08-25 18,2629.279296875
51 2020-08-25 19,2991.7470703125
51 2020-08-25 20,2872.88232421875
51 2020-08-25 21,2643.062255859375
51 2020-08-25 22,2514.710205078125
51 2020-08-25 23,1970.0782470703125
51 2020-08-26 00,1503.5518798828125
51 2020-08-26 01,1380.4339599609375
51 2020-08-26 02,1300.1788330078125
51 2020-08-26 03,1325.1458740234375
51 2020-08-26 04,1336.9083251953125
51 2020-08-26 05,1436.1378173828125
51 2020-08-26 06,1540.5208740234375
51 2020-08-26 07,1961.9873046875
51 2020-08-26 08,2061.463134765625
51 2020-08-26 09,1949.1927490234375
51 2020-08-26 10,2193.330810546875
51 2020-08-26 11,2274.643310546875
51 2020-08-26 12,2247.766357421875
51 2020-08-26 13,2470.67529296875
51 2020-08-26 14,2353.62255859375
51 2020-08-26 15,2220.361572265625
51 2020-08-26 16,2206.0712890625
51 2020-08-26 17,2485.6171875
51 2020-08-26 18,2682.083251953125
51 2020-08-26 19,2813.120849609375
51 2020-08-26 20,3091.91455078125
51 2020-08-26 21,2327.746826171875
51 2020-08-26 22,2468.6015625
51 2020-08-26 23,1838.854736328125
51 2020-08-27 00,1557.887939453125
51 2020-08-27 01,1261.4246826171875
51 2020-08-27 02,1297.5904541015625
51 2020-08-27 03,1265.7259521484375
51 2020-08-27 04,1291.092041015625
51 2020-08-27 05,1401.8900146484375
51 2020-08-27 06,1537.6693115234375
51 2020-08-27 07,1984.1314697265625
51 2020-08-27 08,2128.02587890625
51 2020-08-27 09,1855.5107421875
51 2020-08-27 10,2166.035400390625
51 2020-08-27 11,2315.15283203125
51 2020-08-27 12,2288.81591796875
51 2020-08-27 13,2583.677978515625
51 2020-08-27 14,2373.107666015625
51 2020-08-27 15,2456.478271484375
51 2020-08-27 16,2295.554931640625
51 2020-08-27 17,2597.944091796875
51 2020-08-27 18,2821.591552734375
51 2020-08-27 19,2874.585693359375
51 2020-08-27 20,2878.385986328125
51 2020-08-27 21,2586.728271484375
51 2020-08-27 22,2288.2158203125
51 2020-08-27 23,1959.94189453125
51 2020-08-28 00,1507.2840576171875
51 2020-08-28 01,1351.1070556640625
51 2020-08-28 02,1271.2752685546875
51 2020-08-28 03,1260.0843505859375
51 2020-08-28 04,1308.0037841796875
51 2020-08-28 05,1405.4376220703125
51 2020-08-28 06,1545.879150390625
51 2020-08-28 07,1892.414306640625
51 2020-08-28 08,2168.990966796875
51 2020-08-28 09,1986.0472412109375
51 2020-08-28 10,2071.9794921875
51 2020-08-28 11,2325.455322265625
51 2020-08-28 12,2286.272216796875
51 2020-08-28 13,2561.0029296875
51 2020-08-28 14,2219.882568359375
51 2020-08-28 15,2243.8876953125
51 2020-08-28 16,2431.46240234375
51 2020-08-28 17,2389.52734375
51 2020-08-28 18,2735.9111328125
51 2020-08-28 19,2826.088623046875
51 2020-08-28 20,3122.29345703125
51 2020-08-28 21,2604.0185546875
51 2020-08-28 22,2245.057861328125
51 2020-08-28 23,2116.922119140625
51 2020-08-29 00,1601.910400390625
51 2020-08-29 01,1389.6134033203125
51 2020-08-29 02,1257.8660888671875
51 2020-08-29 03,1254.4794921875
51 2020-08-29 04,1293.5863037109375
51 2020-08-29 05,1361.0567626953125
51 2020-08-29 06,1431.695068359375
51 2020-08-29 07,1625.8203125
51 2020-08-29 08,1903.1649169921875
51 2020-08-29 09,2037.9876708984375
51 2020-08-29 10,2168.11962890625
51 2020-08-29 11,2301.256103515625
51 2020-08-29 12,2342.950439453125
51 2020-08-29 13,2441.082763671875
51 2020-08-29 14,2342.290283203125
51 2020-08-29 15,1908.5966796875
51 2020-08-29 16,2136.225830078125
51 2020-08-29 17,2267.81787109375
51 2020-08-29 18,2420.228759765625
51 2020-08-29 19,2881.013916015625
51 2020-08-29 20,2325.865234375
51 2020-08-29 21,2325.656982421875
51 2020-08-29 22,2005.01904296875
51 2020-08-29 23,1650.1920166015625
51 2020-08-30 00,1542.3743896484375
51 2020-08-30 01,1316.3531494140625
51 2020-08-30 02,1177.9654541015625
51 2020-08-30 03,1198.9766845703125
51 2020-08-30 04,1195.4130859375
51 2020-08-30 05,1274.0194091796875
51 2020-08-30 06,1335.4482421875
51 2020-08-30 07,1495.263671875
51 2020-08-30 08,1799.5775146484375
51 2020-08-30 09,1984.075439453125
51 2020-08-30 10,2182.85302734375
51 2020-08-30 11,2244.767578125
51 2020-08-30 12,2234.75341796875
51 2020-08-30 13,2274.95361328125
51 2020-08-30 14,2346.327880859375
51 2020-08-30 15,2247.9140625
51 2020-08-30 16,2112.056396484375
51 2020-08-30 17,2304.17724609375
51 2020-08-30 18,2529.615966796875
51 2020-08-30 19,2536.14111328125
51 2020-08-30 20,2549.258544921875
51 2020-08-30 21,2232.3408203125
51 2020-08-30 22,1889.98193359375
51 2020-08-30 23,1712.1495361328125
51 2020-08-31 00,1328.270751953125
51 2020-08-31 01,1219.915283203125
51 2020-08-31 02,1131.3299560546875
51 2020-08-31 03,1141.1805419921875
51 2020-08-31 04,1190.368408203125
51 2020-08-31 05,1264.7308349609375
51 2020-08-31 06,1450.7200927734375
51 2020-08-31 07,1777.7198486328125
51 2020-08-31 08,1960.888427734375
51 2020-08-31 09,1879.990966796875
51 2020-08-31 10,2009.2266845703125
51 2020-08-31 11,2178.1826171875
51 2020-08-31 12,2312.3671875
51 2020-08-31 13,2463.8310546875
51 2020-08-31 14,2204.08154296875
51 2020-08-31 15,2290.381103515625
51 2020-08-31 16,2343.224609375
51 2020-08-31 17,2313.07861328125
51 2020-08-31 18,2618.61669921875
51 2020-08-31 19,2862.5107421875
51 2020-08-31 20,3016.30029296875
51 2020-08-31 21,2266.882568359375
51 2020-08-31 22,2154.972900390625
51 2020-08-31 23,1846.6949462890625
52 2020-08-25 00,3271.216796875
52 2020-08-25 01,3071.80517578125
52 2020-08-25 02,3031.826416015625
52 2020-08-25 03,3058.181396484375
52 2020-08-25 04,3063.361572265625
52 2020-08-25 05,3128.60986328125
52 2020-08-25 06,3168.3212890625
52 2020-08-25 07,5163.912109375
52 2020-08-25 08,5179.85302734375
52 2020-08-25 09,5098.4375
52 2020-08-25 10,5430.39013671875
52 2020-08-25 11,5411.13916015625
52 2020-08-25 12,5532.921875
52 2020-08-25 13,5424.32080078125
52 2020-08-25 14,5149.67236328125
52 2020-08-25 15,5135.5224609375
52 2020-08-25 16,4798.05859375
52 2020-08-25 17,4253.84423828125
52 2020-08-25 18,3903.593017578125
52 2020-08-25 19,3346.53466796875
52 2020-08-25 20,3387.285400390625
52 2020-08-25 21,3358.001708984375
52 2020-08-25 22,3282.165283203125
52 2020-08-25 23,3172.048095703125
52 2020-08-26 00,2989.8134765625
52 2020-08-26 01,2980.22802734375
52 2020-08-26 02,3155.902587890625
52 2020-08-26 03,3166.165771484375
52 2020-08-26 04,3203.43212890625
52 2020-08-26 05,3200.67041015625
52 2020-08-26 06,3449.006591796875
52 2020-08-26 07,5278.03173828125
52 2020-08-26 08,4885.31640625
52 2020-08-26 09,4872.30078125
52 2020-08-26 10,5455.93603515625
52 2020-08-26 11,5487.837890625
52 2020-08-26 12,5550.322265625
52 2020-08-26 13,5413.9189453125
52 2020-08-26 14,5234.50732421875
52 2020-08-26 15,5248.44482421875
52 2020-08-26 16,4813.81103515625
52 2020-08-26 17,4256.3193359375
52 2020-08-26 18,3956.340576171875
52 2020-08-26 19,3407.963134765625
52 2020-08-26 20,3406.07470703125
52 2020-08-26 21,3385.61279296875
52 2020-08-26 22,3306.224853515625
52 2020-08-26 23,3194.70947265625
52 2020-08-27 00,3054.142578125
52 2020-08-27 01,3092.4267578125
52 2020-08-27 02,3288.30517578125
52 2020-08-27 03,3278.87841796875
52 2020-08-27 04,3263.637451171875
52 2020-08-27 05,3264.196044921875
52 2020-08-27 06,3238.774658203125
52 2020-08-27 07,3996.53369140625
52 2020-08-27 08,5304.55078125
52 2020-08-27 09,4984.05419921875
52 2020-08-27 10,5400.66015625
52 2020-08-27 11,5395.6630859375
52 2020-08-27 12,5526.38623046875
52 2020-08-27 13,5633.080078125
52 2020-08-27 14,5438.29052734375
52 2020-08-27 15,5070.384765625
52 2020-08-27 16,4751.64306640625
52 2020-08-27 17,4302.80615234375
52 2020-08-27 18,3849.104736328125
52 2020-08-27 19,3367.933349609375
52 2020-08-27 20,3350.2080078125
52 2020-08-27 21,3335.0185546875
52 2020-08-27 22,3352.880126953125
52 2020-08-27 23,3332.781494140625
52 2020-08-28 00,3183.40234375
52 2020-08-28 01,3148.33447265625
52 2020-08-28 02,3246.689453125
52 2020-08-28 03,3183.9970703125
52 2020-08-28 04,3140.65771484375
52 2020-08-28 05,3137.853515625
52 2020-08-28 06,3320.994384765625
52 2020-08-28 07,5196.85791015625
52 2020-08-28 08,4977.8310546875
52 2020-08-28 09,4910.70361328125
52 2020-08-28 10,5393.734375
52 2020-08-28 11,5515.41162109375
52 2020-08-28 12,5597.03466796875
52 2020-08-28 13,5283.931640625
52 2020-08-28 14,5022.44775390625
52 2020-08-28 15,5177.0458984375
52 2020-08-28 16,4743.6767578125
52 2020-08-28 17,4101.1240234375
52 2020-08-28 18,3798.635986328125
52 2020-08-28 19,3366.7978515625
52 2020-08-28 20,3385.515625
52 2020-08-28 21,3380.4326171875
52 2020-08-28 22,3288.4853515625
52 2020-08-28 23,3187.49267578125
52 2020-08-29 00,3032.0263671875
52 2020-08-29 01,3052.69921875
52 2020-08-29 02,3167.92578125
52 2020-08-29 03,3144.550537109375
52 2020-08-29 04,3150.1396484375
52 2020-08-29 05,3205.552490234375
52 2020-08-29 06,3201.06640625
52 2020-08-29 07,3165.2685546875
52 2020-08-29 08,3124.033447265625
52 2020-08-29 09,3053.65087890625
52 2020-08-29 10,3001.212158203125
52 2020-08-29 11,3093.788818359375
52 2020-08-29 12,3194.883056640625
52 2020-08-29 13,3265.307861328125
52 2020-08-29 14,3199.499267578125
52 2020-08-29 15,3292.702392578125
52 2020-08-29 16,3174.285400390625
52 2020-08-29 17,3151.753662109375
52 2020-08-29 18,3216.91796875
52 2020-08-29 19,3146.962158203125
52 2020-08-29 20,3119.951904296875
52 2020-08-29 21,3092.86474609375
52 2020-08-29 22,3013.961181640625
52 2020-08-29 23,3040.9990234375
52 2020-08-30 00,3102.504150390625
52 2020-08-30 01,3075.891845703125
52 2020-08-30 02,3036.500244140625
52 2020-08-30 03,3015.56982421875
52 2020-08-30 04,2997.458251953125
52 2020-08-30 05,2965.1630859375
52 2020-08-30 06,2943.990478515625
52 2020-08-30 07,2944.661865234375
52 2020-08-30 08,2982.09716796875
52 2020-08-30 09,3047.59521484375
52 2020-08-30 10,3054.735595703125
52 2020-08-30 11,3053.965576171875
52 2020-08-30 12,3165.998291015625
52 2020-08-30 13,3182.59033203125
52 2020-08-30 14,3271.56884765625
52 2020-08-30 15,3309.147216796875
52 2020-08-30 16,3320.729736328125
52 2020-08-30 17,3322.64208984375
52 2020-08-30 18,3424.2783203125
52 2020-08-30 19,3293.527587890625
52 2020-08-30 20,3282.110595703125
52 2020-08-30 21,3241.6044921875
52 2020-08-30 22,3220.1064453125
52 2020-08-30 23,3157.80419921875
52 2020-08-31 00,3043.892333984375
52 2020-08-31 01,3045.4189453125
52 2020-08-31 02,3041.885986328125
52 2020-08-31 03,3012.947509765625
52 2020-08-31 04,3044.639404296875
52 2020-08-31 05,3062.37841796875
52 2020-08-31 06,3082.95263671875
52 2020-08-31 07,4382.85546875
52 2020-08-31 08,5130.5302734375
52 2020-08-31 09,4944.29541015625
52 2020-08-31 10,5495.7666015625
52 2020-08-31 11,5506.30029296875
52 2020-08-31 12,5255.92529296875
52 2020-08-31 13,5482.236328125
52 2020-08-31 14,5133.4306640625
52 2020-08-31 15,5115.92529296875
52 2020-08-31 16,4657.55810546875
52 2020-08-31 17,4224.45166015625
52 2020-08-31 18,3868.162841796875
52 2020-08-31 19,3436.531494140625
52 2020-08-31 20,3496.552734375
52 2020-08-31 21,3518.864501953125
52 2020-08-31 22,3422.72509765625
52 2020-08-31 23,3321.62939453125
53 2020-08-25 00,1314.3953857421875
53 2020-08-25 01,1202.0908203125
53 2020-08-25 02,1209.1998291015625
53 2020-08-25 03,1153.1953125
53 2020-08-25 04,1180.2635498046875
53 2020-08-25 05,1113.2213134765625
53 2020-08-25 06,1177.4658203125
53 2020-08-25 07,1423.212890625
53 2020-08-25 08,2690.175537109375
53 2020-08-25 09,2500.549072265625
53 2020-08-25 10,2624.10693359375
53 2020-08-25 11,2634.6904296875
53 2020-08-25 12,2469.94384765625
53 2020-08-25 13,2557.36376953125
53 2020-08-25 14,2588.555908203125
53 2020-08-25 15,2302.63623046875
53 2020-08-25 16,2341.3740234375
53 2020-08-25 17,1848.843017578125
53 2020-08-25 18,1385.484375
53 2020-08-25 19,1234.90869140625
53 2020-08-25 20,1356.945068359375
53 2020-08-25 21,1205.8448486328125
53 2020-08-25 22,1371.09228515625
53 2020-08-25 23,1234.7540283203125
53 2020-08-26 00,1270.90673828125
53 2020-08-26 01,1218.4837646484375
53 2020-08-26 02,1227.6177978515625
53 2020-08-26 03,1225.394775390625
53 2020-08-26 04,1203.0926513671875
53 2020-08-26 05,1190.4080810546875
53 2020-08-26 06,1363.240478515625
53 2020-08-26 07,1736.465576171875
53 2020-08-26 08,2571.46142578125
53 2020-08-26 09,2337.874267578125
53 2020-08-26 10,2593.3935546875
53 2020-08-26 11,2576.408935546875
53 2020-08-26 12,2578.01171875
53 2020-08-26 13,2673.195068359375
53 2020-08-26 14,2721.587890625
53 2020-08-26 15,2712.589111328125
53 2020-08-26 16,2234.672119140625
53 2020-08-26 17,1822.571533203125
53 2020-08-26 18,1312.4759521484375
53 2020-08-26 19,1344.5413818359375
53 2020-08-26 20,1331.597900390625
53 2020-08-26 21,1268.117431640625
53 2020-08-26 22,1331.2371826171875
53 2020-08-26 23,1282.290283203125
53 2020-08-27 00,1271.6729736328125
53 2020-08-27 01,1303.90966796875
53 2020-08-27 02,1224.520751953125
53 2020-08-27 03,1264.8836669921875
53 2020-08-27 04,1198.676025390625
53 2020-08-27 05,1223.3233642578125
53 2020-08-27 06,1356.072021484375
53 2020-08-27 07,1564.7305908203125
53 2020-08-27 08,2529.981201171875
53 2020-08-27 09,2478.622802734375
53 2020-08-27 10,2584.681396484375
53 2020-08-27 11,2555.031982421875
53 2020-08-27 12,2459.62255859375
53 2020-08-27 13,2452.638916015625
53 2020-08-27 14,2611.25439453125
53 2020-08-27 15,2289.148193359375
53 2020-08-27 16,2177.021240234375
53 2020-08-27 17,1520.7955322265625
53 2020-08-27 18,1351.2679443359375
53 2020-08-27 19,1287.7982177734375
53 2020-08-27 20,1332.4462890625
53 2020-08-27 21,1237.783935546875
53 2020-08-27 22,1321.408447265625
53 2020-08-27 23,1264.697265625
53 2020-08-28 00,1252.603759765625
53 2020-08-28 01,1240.5194091796875
53 2020-08-28 02,1148.611083984375
53 2020-08-28 03,1206.066650390625
53 2020-08-28 04,1192.1275634765625
53 2020-08-28 05,1208.2801513671875
53 2020-08-28 06,1362.306884765625
53 2020-08-28 07,1571.1190185546875
53 2020-08-28 08,2398.92578125
53 2020-08-28 09,2422.198486328125
53 2020-08-28 10,2440.8798828125
53 2020-08-28 11,2469.124267578125
53 2020-08-28 12,2354.83349609375
53 2020-08-28 13,2371.96240234375
53 2020-08-28 14,2398.36181640625
53 2020-08-28 15,2311.2998046875
53 2020-08-28 16,1958.7188720703125
53 2020-08-28 17,1590.8897705078125
53 2020-08-28 18,1255.0867919921875
53 2020-08-28 19,1269.591064453125
53 2020-08-28 20,1278.4599609375
53 2020-08-28 21,1196.313232421875
53 2020-08-28 22,1302.190673828125
53 2020-08-28 23,1206.0245361328125
53 2020-08-29 00,1205.54150390625
53 2020-08-29 01,1207.661376953125
53 2020-08-29 02,1163.2030029296875
53 2020-08-29 03,1200.8751220703125
53 2020-08-29 04,1149.2880859375
53 2020-08-29 05,1138.9163818359375
53 2020-08-29 06,1306.2320556640625
53 2020-08-29 07,1357.0390625
53 2020-08-29 08,1318.32958984375
53 2020-08-29 09,1189.9534912109375
53 2020-08-29 10,1113.2703857421875
53 2020-08-29 11,1210.214111328125
53 2020-08-29 12,1166.0458984375
53 2020-08-29 13,1209.7886962890625
53 2020-08-29 14,1373.16455078125
53 2020-08-29 15,1159.49462890625
53 2020-08-29 16,1149.168212890625
53 2020-08-29 17,1253.5802001953125
53 2020-08-29 18,1088.800537109375
53 2020-08-29 19,1255.0281982421875
53 2020-08-29 20,1140.2618408203125
53 2020-08-29 21,1119.075439453125
53 2020-08-29 22,1159.1385498046875
53 2020-08-29 23,1233.7216796875
53 2020-08-30 00,1105.52490234375
53 2020-08-30 01,1171.2713623046875
53 2020-08-30 02,1129.15576171875
53 2020-08-30 03,1091.5780029296875
53 2020-08-30 04,1116.280029296875
53 2020-08-30 05,1119.93310546875
53 2020-08-30 06,1101.4271240234375
53 2020-08-30 07,1164.9676513671875
53 2020-08-30 08,1182.0543212890625
53 2020-08-30 09,1142.343505859375
53 2020-08-30 10,1045.20458984375
53 2020-08-30 11,1088.927978515625
53 2020-08-30 12,1110.7037353515625
53 2020-08-30 13,1093.59033203125
53 2020-08-30 14,1176.1253662109375
53 2020-08-30 15,1054.10888671875
53 2020-08-30 16,1160.1650390625
53 2020-08-30 17,1254.2421875
53 2020-08-30 18,1253.7061767578125
53 2020-08-30 19,1281.3388671875
53 2020-08-30 20,1200.5762939453125
53 2020-08-30 21,1177.400634765625
53 2020-08-30 22,1123.8084716796875
53 2020-08-30 23,1193.4490966796875
53 2020-08-31 00,1062.819580078125
53 2020-08-31 01,1109.379150390625
53 2020-08-31 02,1089.7403564453125
53 2020-08-31 03,1141.405029296875
53 2020-08-31 04,1128.91357421875
53 2020-08-31 05,1126.758056640625
53 2020-08-31 06,1131.458251953125
53 2020-08-31 07,1245.4835205078125
53 2020-08-31 08,2346.892333984375
53 2020-08-31 09,2179.53125
53 2020-08-31 10,2471.248779296875
53 2020-08-31 11,2378.8203125
53 2020-08-31 12,2542.98681640625
53 2020-08-31 13,2595.595458984375
53 2020-08-31 14,2713.0048828125
53 2020-08-31 15,2218.52490234375
53 2020-08-31 16,2267.95068359375
53 2020-08-31 17,1660.291259765625
53 2020-08-31 18,1389.8564453125
53 2020-08-31 19,1296.1285400390625
53 2020-08-31 20,1354.081787109375
53 2020-08-31 21,1268.33837890625
53 2020-08-31 22,1366.25732421875
53 2020-08-31 23,1284.310791015625
54 2020-08-25 00,6191.4189453125
54 2020-08-25 01,5781.60400390625
54 2020-08-25 02,5574.6787109375
54 2020-08-25 03,5887.77880859375
54 2020-08-25 04,5758.52294921875
54 2020-08-25 05,7512.05712890625
54 2020-08-25 06,7996.79541015625
54 2020-08-25 07,8390.9150390625
54 2020-08-25 08,8832.02734375
54 2020-08-25 09,9120.193359375
54 2020-08-25 10,9005.1298828125
54 2020-08-25 11,9050.05859375
54 2020-08-25 12,9392.8857421875
54 2020-08-25 13,8933.423828125
54 2020-08-25 14,7545.85205078125
54 2020-08-25 15,7133.27099609375
54 2020-08-25 16,6636.5302734375
54 2020-08-25 17,6380.10009765625
54 2020-08-25 18,6223.03125
54 2020-08-25 19,6079.52099609375
54 2020-08-25 20,6105.94287109375
54 2020-08-25 21,5957.40673828125
54 2020-08-25 22,6158.90673828125
54 2020-08-25 23,6284.7802734375
54 2020-08-26 00,6439.22412109375
54 2020-08-26 01,6738.79345703125
54 2020-08-26 02,6597.50927734375
54 2020-08-26 03,6740.189453125
54 2020-08-26 04,6541.4755859375
54 2020-08-26 05,7971.77490234375
54 2020-08-26 06,8631.9443359375
54 2020-08-26 07,8449.7685546875
54 2020-08-26 08,8894.4541015625
54 2020-08-26 09,8873.888671875
54 2020-08-26 10,8768.8583984375
54 2020-08-26 11,8937.1005859375
54 2020-08-26 12,8794.064453125
54 2020-08-26 13,8833.1259765625
54 2020-08-26 14,8424.314453125
54 2020-08-26 15,8387.923828125
54 2020-08-26 16,8306.166015625
54 2020-08-26 17,7981.3125
54 2020-08-26 18,6936.27783203125
54 2020-08-26 19,6951.5400390625
54 2020-08-26 20,6491.4365234375
54 2020-08-26 21,6208.01806640625
54 2020-08-26 22,6243.50390625
54 2020-08-26 23,6147.56982421875
54 2020-08-27 00,6210.71826171875
54 2020-08-27 01,6123.38671875
54 2020-08-27 02,6344.04833984375
54 2020-08-27 03,6120.10546875
54 2020-08-27 04,6392.25341796875
54 2020-08-27 05,7095.85498046875
54 2020-08-27 06,8408.6494140625
54 2020-08-27 07,8607.6357421875
54 2020-08-27 08,9280.44921875
54 2020-08-27 09,9299.349609375
54 2020-08-27 10,9100.3935546875
54 2020-08-27 11,9235.5126953125
54 2020-08-27 12,9168.8076171875
54 2020-08-27 13,9428.4482421875
54 2020-08-27 14,9249.8984375
54 2020-08-27 15,8911.171875
54 2020-08-27 16,8492.4873046875
54 2020-08-27 17,8102.13623046875
54 2020-08-27 18,7201.8154296875
54 2020-08-27 19,6869.79150390625
54 2020-08-27 20,6550.27099609375
54 2020-08-27 21,6244.1201171875
54 2020-08-27 22,6278.2197265625
54 2020-08-27 23,6200.373046875
54 2020-08-28 00,6242.048828125
54 2020-08-28 01,6385.71728515625
54 2020-08-28 02,6360.740234375
54 2020-08-28 03,6568.6982421875
54 2020-08-28 04,6517.0693359375
54 2020-08-28 05,7751.84814453125
54 2020-08-28 06,8887.6201171875
54 2020-08-28 07,8914.2373046875
54 2020-08-28 08,9120.9892578125
54 2020-08-28 09,9251.041015625
54 2020-08-28 10,9082.466796875
54 2020-08-28 11,9168.6630859375
54 2020-08-28 12,9278.0078125
54 2020-08-28 13,9352.001953125
54 2020-08-28 14,9021.3349609375
54 2020-08-28 15,8686.001953125
54 2020-08-28 16,8267.19140625
54 2020-08-28 17,7946.98291015625
54 2020-08-28 18,6957.0986328125
54 2020-08-28 19,6823.533203125
54 2020-08-28 20,6422.45947265625
54 2020-08-28 21,6137.76171875
54 2020-08-28 22,6089.037109375
54 2020-08-28 23,6188.76904296875
54 2020-08-29 00,6249.0634765625
54 2020-08-29 01,5971.00732421875
54 2020-08-29 02,6171.791015625
54 2020-08-29 03,6283.544921875
54 2020-08-29 04,6278.38916015625
54 2020-08-29 05,6431.62060546875
54 2020-08-29 06,6365.4892578125
54 2020-08-29 07,6384.4794921875
54 2020-08-29 08,6542.11083984375
54 2020-08-29 09,6177.744140625
54 2020-08-29 10,6326.95556640625
54 2020-08-29 11,7130.318359375
54 2020-08-29 12,6819.00439453125
54 2020-08-29 13,6215.6533203125
54 2020-08-29 14,6237.2890625
54 2020-08-29 15,6820.6064453125
54 2020-08-29 16,6771.77978515625
54 2020-08-29 17,6090.73828125
54 2020-08-29 18,6333.06396484375
54 2020-08-29 19,5844.521484375
54 2020-08-29 20,6045.587890625
54 2020-08-29 21,5864.92626953125
54 2020-08-29 22,5968.74169921875
54 2020-08-29 23,6065.4560546875
54 2020-08-30 00,5891.0244140625
54 2020-08-30 01,6137.85205078125
54 2020-08-30 02,5775.1357421875
54 2020-08-30 03,6085.37451171875
54 2020-08-30 04,5910.44189453125
54 2020-08-30 05,6068.5908203125
54 2020-08-30 06,5904.58740234375
54 2020-08-30 07,5922.57080078125
54 2020-08-30 08,6063.41552734375
54 2020-08-30 09,6009.93505859375
54 2020-08-30 10,6326.26611328125
54 2020-08-30 11,7000.6005859375
54 2020-08-30 12,6878.11279296875
54 2020-08-30 13,6062.47705078125
54 2020-08-30 14,6400.9306640625
54 2020-08-30 15,6044.654296875
54 2020-08-30 16,6396.6064453125
54 2020-08-30 17,5976.73486328125
54 2020-08-30 18,6320.7802734375
54 2020-08-30 19,5881.32275390625
54 2020-08-30 20,5885.81103515625
54 2020-08-30 21,5917.75244140625
